rank,uid,username,type,accompany,medal_name,medal_level
44,1413795259,花飞花影,舰长,297,薇我50,34
45,15016606,地狱掌管者-路西法,舰长,954,薇我50,34
46,82190873,夜宁远233,舰长,667,薇我50,34
47,500015824,明阅清风,舰长,570,薇我50,34
48,19532424,是四不是死的四兔子,舰长,715,薇我50,34
49,175445590,过路人333,舰长,906,薇我50,34
50,2158592,AntimonyRA,舰长,1113,薇我50,34
51,672722632,亿穷二白王道长,舰长,476,薇我50,34
52,13038645,回忆的熊孩子,舰长,1141,薇我50,33
53,1887203,漆黑小透明,舰长,890,薇我50,33
54,480603815,凤顗,舰长,780,薇我50,33
55,108038351,泽云熙海,舰长,719,薇我50,33
56,441175327,终南苍云-棉花糖,舰长,374,薇我50,33
57,14121293,-悠乐美-,舰长,369,薇我50,33
58,352940707,幽幕灵,舰长,788,薇我50,33
59,3665701,黑腹小萝莉,舰长,823,薇我50,33
60,284241412,市场调研员,舰长,872,薇我50,33
61,301640080,压力史莱姆,舰长,624,薇我50,33
62,11154077,-逍遥哈利-,舰长,901,薇我50,33
63,36227964,fft肥肥羊,舰长,698,薇我50,33
64,14850509,有三枚游戏币的卡七,舰长,728,薇我50,33
65,224567449,童山闻颜,舰长,957,薇我50,33
66,110366,Melody一野猫,舰长,774,薇我50,33
67,8657762,金Au银Ag,舰长,1025,薇我50,33
68,38403401,珍惜未来,舰长,961,薇我50,33
69,261020,绯の亚莉亚,舰长,414,薇我50,33
70,18256506,雪乃结衣,舰长,279,薇我50,33
71,1418947,腊鸡玲珑_躺平中,舰长,548,薇我50,32
72,34936482,可爱多一点的小可爱,舰长,851,薇我50,32
73,271865349,花果山吗喽小阿凌,舰长,446,薇我50,32
74,352626239,跳楼投简历,舰长,292,薇我50,32
75,392082420,V圈守墓人-逆风21314号,舰长,780,薇我50,32
76,76557065,昔日猖狂,舰长,453,薇我50,32
77,92484205,依旧是那片羽,舰长,882,薇我50,32
78,68000638,-叶樱-,舰长,157,薇我50,32
79,157504414,虾滑馅鱼之咸,舰长,487,薇我50,32
80,3221225,Sailaphair,舰长,703,薇我50,32
81,471266480,Zx芝,舰长,428,薇我50,32
82,365247143,穆-夏,舰长,913,薇我50,32
83,34639269,Sam-_-_-,舰长,445,薇我50,32
84,7345183,无知的弟弟,舰长,624,薇我50,32
85,266220921,羽飘漂,舰长,535,薇我50,32
86,18526621,不科学的事事,舰长,752,薇我50,32
87,3493290353625201,CrazyFeng绝逢,舰长,243,薇我50,32
88,295283958,黎_明_樱,舰长,244,薇我50,32
89,119549172,桜小路瑞希,舰长,656,薇我50,32
90,33902990,票可多的黑初音,舰长,442,薇我50,32
91,178811338,影噬百災,舰长,383,薇我50,31
92,15306134,亡雨轩,舰长,475,薇我50,31
93,3493259942824884,是落零哟,舰长,191,薇我50,31
94,3546707608472248,英之胜刃,舰长,355,薇我50,31
95,286681,焚风浩克,舰长,704,薇我50,31
96,302512419,摸余vv,舰长,126,薇我50,31
97,919906,怜怜_Official,舰长,608,薇我50,31
98,502759263,Y魇_魇Y,舰长,295,薇我50,31
99,11038787,无始虚空,舰长,234,薇我50,31
100,102413528,汪情许爱今生缘,舰长,608,薇我50,31
101,535542637,ulsmallzhou,舰长,570,薇我50,31
102,3546665562671221,米里尔Miller,舰长,540,薇我50,31
103,26520322,凛冬-乐乐,舰长,338,薇我50,31
104,16299804,丿古灵井盖,舰长,278,薇我50,31
105,166737838,风忆清浅丶,舰长,578,薇我50,30
106,142346059,真寻酱又被撅了,舰长,337,薇我50,30
107,7640597,空灬白丶采佩西,舰长,398,薇我50,30
108,375831015,广武大蟑螂,舰长,329,薇我50,30
109,2399315,雙轉輪迴,舰长,324,薇我50,30
110,53720432,应麟,舰长,161,薇我50,30
111,397215368,名前のない世界,舰长,458,薇我50,30
112,350044620,木羽成风_,舰长,456,薇我50,30
113,435628439,玥之力,舰长,354,薇我50,30
114,76648977,血魔之渊,舰长,266,薇我50,30
115,35052282,Dragonin_the_sky,舰长,271,薇我50,30
116,532791,薇拉Vera-Official,舰长,235,薇我50,30
117,1039013541,吉米崽www,舰长,193,薇我50,30
118,110477673,水墨丹菁,舰长,153,薇我50,30
119,360180559,小白菜的一批,舰长,412,薇我50,30
120,3546824000407733,璃星璇,舰长,402,薇我50,30
121,107191271,信慈父得永生,舰长,355,薇我50,30
122,368345077,詞邛,舰长,89,薇我50,30
123,493809549,默特萨克啦,舰长,248,薇我50,30
124,32849738,古月鸟Cramorant,舰长,388,薇我50,30
125,3546639199373768,㗀麟森处茗,舰长,157,薇我50,29
126,19168683,脸黑的又,舰长,363,薇我50,29
127,252286361,大逗比FBC,舰长,174,薇我50,29
128,12061686,盗心の魔理沙,舰长,306,薇我50,29
129,240594618,姜山石头人,舰长,242,薇我50,29
130,493895182,伊扎克斯621,舰长,183,薇我50,29
131,357368,小北是真姬厨,舰长,240,薇我50,29
132,5261743,梦龙丶樱,舰长,126,薇我50,29
133,33540376,镜中觅己,舰长,179,薇我50,29
134,1077377920,安东喵没脑子,舰长,257,薇我50,28
135,58181607,苏玖汣等奈奈,舰长,290,薇我50,28
136,51524340,c爪巴,舰长,27,薇我50,28
137,85447188,无尽光之旋律,舰长,226,薇我50,28
138,229122954,十玖水师,舰长,96,薇我50,28
139,1418516223,白夏之季,舰长,235,薇我50,28
140,693835560,咲白雫,舰长,174,薇我50,28
141,15712155,匆匆路过人间,舰长,173,薇我50,28
142,12153648,初雪兰,舰长,205,薇我50,28
143,195534670,Crow灬苗子,舰长,85,薇我50,28
144,499682025,易浮尘,舰长,96,薇我50,27
145,397045566,血姬不是雌小鬼づ,舰长,173,薇我50,27
146,119100882,剑心r小兵,舰长,92,薇我50,27
147,720815,白色羽魔,舰长,98,薇我50,27
148,233645397,蘇軒然,舰长,126,薇我50,27
149,51187180,丕凊,舰长,62,薇我50,26
150,19919944,幻想里の温柔,舰长,125,薇我50,26
151,157747646,温柔如阳,舰长,55,薇我50,26
152,3546615983901533,Coneafiter,舰长,119,薇我50,26
153,478138709,蛋糕盒饭菜,舰长,98,薇我50,26
154,43425689,magic-lamp,舰长,119,薇我50,26
155,11431363,天破空心,舰长,2,薇我50,26
156,455557607,无痕陌念,舰长,62,薇我50,25
157,318958301,重生的都怪群主批发商,舰长,120,薇我50,25
158,537891345,啊嘞呀呼呼,舰长,90,薇我50,25
159,1975435,七月旧年,舰长,74,薇我50,25
160,1245362248,痴呆嘎嘎菜,舰长,81,薇我50,25
161,819123,络冬,舰长,61,薇我50,25
162,44200313,憨憨-书生,舰长,36,薇我50,25
163,441122380,戚墅堰的戚灵芸,舰长,66,薇我50,25
164,399923001,晚风已经燃尽,舰长,74,薇我50,25
165,475252228,木登子鸡排,舰长,66,薇我50,25
166,470664288,稀神鵺,舰长,25,薇我50,25
167,382283876,麟小犀,舰长,85,薇我50,24
168,491502407,-一只老衫羊-,舰长,7,薇我50,24
169,177800302,樱花下的牠,舰长,55,薇我50,24
170,19994336,Saiei-YOYO,舰长,59,薇我50,24
171,35613960,魔神小齐,舰长,39,薇我50,24
172,3537109828766360,霜月-无尘cy,舰长,54,薇我50,23
173,179513,葵神-_-,舰长,6,薇我50,23
174,277973244,一醉千里111,舰长,6,薇我50,22
175,442693099,幻辰星落,舰长,20,薇我50,22
176,545053,南敛,舰长,23,薇我50,22
177,3494364644903631,賭自己命硬不硬,舰长,2,薇我50,22
178,25454526,等待流星划过的天际,舰长,8,薇我50,22
179,102818369,串烧玛奇玛,舰长,25,薇我50,21
180,426330119,桃是不胡桃,舰长,2,薇我50,21
181,7990909,喵丷喵丷,舰长,2,薇我50,21
182,476839331,北宸今天吃什么,舰长,25,薇我50,21
183,3537120129976910,迷路咧0071,舰长,25,薇我50,21
184,11708400,丨字书文丨,舰长,7,薇我50,21
185,10275997,空小兽QAQ,舰长,7,薇我50,21
186,35850952,道楽の光源君,舰长,22,薇我50,21
187,2079254,少云轩,舰长,6,薇我50,21
188,3546820749822932,苍夜_seven,舰长,2,薇我50,21
189,3546768721578730,小c爪巴,舰长,7,薇我50,21
190,213168799,斬龍七律,舰长,25,薇我50,21
